run_id,quant,arm,rep,task_index,task_id,task_type,accumulated_prompt_tokens,completion_tokens,energy_j,j_per_completion_token,duration_s,avg_power_w,peak_power_w,vram_peak_mb,quality,quality_subscores,cumulative_energy_j,is_compaction,compaction_index,status,error,nvml_samples,nvml_available,source_file,source_line,source_sha256
AWQ_naive_rep3,AWQ,naive,3,2,SONDA_A,SONDA,3284,5,193.2823,38.65647,1.3027,150.43,178.65,24549.2,1.0,"{""contains_all"": 1.0}",758.7568,False,0,ok,,14,True,run_v3_AWQ_naive_rep3.jsonl,3,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,3,T03,CLASSIFY,3357,76,391.7331,5.15438,2.0031,195.46,299.31,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",1150.4898,False,0,ok,,21,True,run_v3_AWQ_naive_rep3.jsonl,4,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,4,T04,CONSTRAINT,3687,395,1135.9179,2.87574,4.707,239.96,325.08,24549.2,0.9167,"{""rota"": 0.9166666666666666}",2286.4077,False,0,ok,,48,True,run_v3_AWQ_naive_rep3.jsonl,5,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,5,T05,DRAFT,4182,230,777.2785,3.37947,3.4055,226.69,331.44,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0, ""required_fields"": 1.0}",3063.6863,False,0,ok,,35,True,run_v3_AWQ_naive_rep3.jsonl,6,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,6,T06,FACT,4450,25,275.8021,11.03208,1.6027,174.43,258.9,24549.2,1.0,"{""contains_all"": 1.0}",3339.4883,False,0,ok,,17,True,run_v3_AWQ_naive_rep3.jsonl,7,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,7,SONDA_B,SONDA,4508,6,256.766,42.79433,1.5029,174.42,240.26,24549.2,1.0,"{""contains_all"": 1.0}",3596.2543,False,0,ok,,16,True,run_v3_AWQ_naive_rep3.jsonl,8,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,8,T07,SUMMARIZE,4553,158,639.8259,4.04953,2.804,227.53,338.94,24549.2,1.0,"{""contains_any"": 1.0}",4236.0802,False,0,ok,,29,True,run_v3_AWQ_naive_rep3.jsonl,9,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,9,SONDA_D,SONDA,4761,11,273.0548,24.82316,1.6034,172.7,250.79,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",4509.135,False,0,ok,,17,True,run_v3_AWQ_naive_rep3.jsonl,10,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,10,FACT_M1,FACT,4813,8,259.5587,32.44484,1.5025,176.49,256.97,24549.2,1.0,"{""contains_all"": 1.0}",4768.6937,False,0,ok,,16,True,run_v3_AWQ_naive_rep3.jsonl,11,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,11,SONDA_E,SONDA,4862,6,269.883,44.9805,1.5029,183.5,247.44,24549.2,1.0,"{""contains_any"": 1.0}",5038.5767,False,0,ok,,16,True,run_v3_AWQ_naive_rep3.jsonl,12,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,12,FACT_M2,FACT,4904,7,267.8814,38.26878,1.503,182.6,258.67,24549.2,1.0,"{""contains_all"": 1.0}",5306.4582,False,0,ok,,16,True,run_v3_AWQ_naive_rep3.jsonl,13,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,13,SONDA_F,SONDA,4948,5,272.7371,54.54742,1.5025,185.24,256.44,24549.2,1.0,"{""contains_all"": 1.0}",5579.1952,False,0,ok,,16,True,run_v3_AWQ_naive_rep3.jsonl,14,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,14,T08,FACT,4988,15,302.9299,20.19533,1.6031,192.47,257.68,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",5882.1252,False,0,ok,,17,True,run_v3_AWQ_naive_rep3.jsonl,15,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,15,SONDA_G,SONDA,5047,4,264.1625,66.04063,1.503,180.43,258.04,24549.2,1.0,"{""contains_any"": 1.0}",6146.2877,False,0,ok,,16,True,run_v3_AWQ_naive_rep3.jsonl,16,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,16,FACT_M3,FACT,5085,9,301.6492,33.51657,1.6029,191.6,268.73,24549.2,1.0,"{""contains_all"": 1.0}",6447.9369,False,0,ok,,17,True,run_v3_AWQ_naive_rep3.jsonl,17,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,17,SONDA_H,SONDA,5130,8,291.199,36.39987,1.6027,185.89,266.55,24549.2,1.0,"{""contains_any"": 1.0}",6739.1358,False,0,ok,,17,True,run_v3_AWQ_naive_rep3.jsonl,18,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,18,T09,CONSTRAINT,5325,150,661.0262,4.40684,2.8032,235.32,357.52,24549.2,1.0,"{""rota"": 1.0}",7400.1621,False,0,ok,,29,True,run_v3_AWQ_naive_rep3.jsonl,19,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,19,SONDA_I,SONDA,5517,6,283.0693,47.17822,1.6032,179.42,283.08,24549.2,1.0,"{""contains_all"": 1.0}",7683.2314,False,0,ok,,17,True,run_v3_AWQ_naive_rep3.jsonl,20,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,20,T10,DRAFT,5598,224,861.3632,3.84537,3.5052,245.36,354.35,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0, ""required_fields"": 1.0}",8544.5945,False,0,ok,,36,True,run_v3_AWQ_naive_rep3.jsonl,21,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,21,T11,RECALL,5870,42,392.7458,9.35109,1.903,207.47,362.05,24549.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",8937.3403,False,0,ok,,20,True,run_v3_AWQ_naive_rep3.jsonl,22,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,22,SONDA_J,SONDA,5955,6,297.3509,49.55848,1.6037,189.74,281.32,24549.2,1.0,"{""contains_all"": 1.0}",9234.6912,False,0,ok,,17,True,run_v3_AWQ_naive_rep3.jsonl,23,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,23,SONDA_C,SONDA,6007,5,317.4513,63.49025,1.6028,202.89,300.95,24549.2,1.0,"{""contains_any"": 1.0}",9552.1425,False,0,ok,,17,True,run_v3_AWQ_naive_rep3.jsonl,24,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,24,T12,FACT,6042,40,420.8056,10.52014,1.9032,224.01,344.6,24549.2,1.0,"{""contains_all"": 1.0}",9972.9481,False,0,ok,,20,True,run_v3_AWQ_naive_rep3.jsonl,25,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,25,T13,SUMMARIZE,6175,71,511.2687,7.20097,2.3033,221.61,367.06,24549.2,1.0,"{""contains_any"": 1.0}",10484.2169,False,0,ok,,24,True,run_v3_AWQ_naive_rep3.jsonl,26,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,26,T14,RECALL,6282,23,359.2707,15.62047,1.8025,199.98,328.01,24549.2,1.0,"{""contains_all"": 1.0}",10843.4876,False,0,ok,,19,True,run_v3_AWQ_naive_rep3.jsonl,27,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,27,T15,SONDA,6380,28,409.1671,14.61311,1.9034,216.0,340.31,24549.2,0.5,"{""contains_all"": 0.0, ""contains_any"": 1.0}",11252.6547,False,0,ok,,20,True,run_v3_AWQ_naive_rep3.jsonl,28,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
AWQ_naive_rep3,AWQ,naive,3,28,T16,RECALL,6452,8,335.9886,41.99858,1.703,199.87,308.74,24549.2,1.0,"{""contains_any"": 1.0}",11588.6433,False,0,ok,,18,True,run_v3_AWQ_naive_rep3.jsonl,29,ae029c1ced10ef16c35778e06d82a784031697654a73b09099c283b76eaed3be
FP16_compaction_rep1,FP16,compaction,1,0,T01,FACT,3183,13,377.0554,29.00426,1.5027,252.81,369.01,22277.2,1.0,"{""contains_all"": 1.0}",377.0554,False,0,ok,,16,True,run_v3_FP16_compaction_rep1.jsonl,1,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,1,T02,FACT,3233,4,177.9521,44.48802,1.3025,139.61,194.13,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",555.0075,False,0,ok,,14,True,run_v3_FP16_compaction_rep1.jsonl,2,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,2,SONDA_A,SONDA,3284,5,200.7447,40.14894,1.4026,144.62,177.69,22277.2,1.0,"{""contains_all"": 1.0}",755.7522,False,0,ok,,15,True,run_v3_FP16_compaction_rep1.jsonl,3,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,3,T03,CLASSIFY,3357,73,545.9716,7.47906,2.6038,208.56,308.9,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",1301.7238,False,0,ok,,27,True,run_v3_FP16_compaction_rep1.jsonl,4,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,4,T04,CONSTRAINT,3684,398,2210.002,5.55277,8.5119,258.74,313.61,22277.2,0.875,"{""rota"": 0.875}",3511.7258,False,0,ok,,86,True,run_v3_FP16_compaction_rep1.jsonl,5,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,5,T05,DRAFT,4182,304,1765.5706,5.8078,6.9092,254.56,321.06,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0, ""required_fields"": 1.0}",5277.2964,False,0,ok,,70,True,run_v3_FP16_compaction_rep1.jsonl,6,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,6,T06,FACT,4524,40,420.7205,10.51801,2.103,199.65,326.87,22277.2,1.0,"{""contains_all"": 1.0}",5698.0169,False,0,ok,,22,True,run_v3_FP16_compaction_rep1.jsonl,7,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,6.5,COMPACT_1,COMPACTION,4712,349,2031.9211,,7.8113,259.27,321.95,22277.2,,{},7729.938,True,1,ok,,79,True,run_v3_FP16_compaction_rep1.jsonl,8,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,7,SONDA_B,SONDA,3551,6,196.1994,32.6999,1.4032,142.54,192.05,22277.2,1.0,"{""contains_all"": 1.0}",7926.1374,False,1,ok,,15,True,run_v3_FP16_compaction_rep1.jsonl,9,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,8,T07,SUMMARIZE,3596,111,754.2827,6.79534,3.3056,227.2,311.16,22277.2,1.0,"{""contains_any"": 1.0}",8680.4201,False,1,ok,,34,True,run_v3_FP16_compaction_rep1.jsonl,10,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,9,SONDA_D,SONDA,3757,9,225.8501,25.09446,1.5031,152.93,199.9,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",8906.2703,False,1,ok,,16,True,run_v3_FP16_compaction_rep1.jsonl,11,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,10,FACT_M1,FACT,3807,8,231.9125,28.98906,1.5031,157.05,199.91,22277.2,1.0,"{""contains_all"": 1.0}",9138.1827,False,1,ok,,16,True,run_v3_FP16_compaction_rep1.jsonl,12,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,11,SONDA_E,SONDA,3856,6,209.1678,34.8613,1.4024,152.76,204.95,22277.2,1.0,"{""contains_any"": 1.0}",9347.3505,False,1,ok,,15,True,run_v3_FP16_compaction_rep1.jsonl,13,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,12,FACT_M2,FACT,3898,7,238.7676,34.10965,1.5028,161.12,203.15,22277.2,1.0,"{""contains_all"": 1.0}",9586.1181,False,1,ok,,16,True,run_v3_FP16_compaction_rep1.jsonl,14,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,13,SONDA_F,SONDA,3942,5,208.1253,41.62507,1.4026,151.39,201.87,22277.2,1.0,"{""contains_all"": 1.0}",9794.2434,False,1,ok,,15,True,run_v3_FP16_compaction_rep1.jsonl,15,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,14,T08,FACT,3982,13,268.3944,20.64572,1.6035,169.62,221.47,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",10062.6378,False,1,ok,,17,True,run_v3_FP16_compaction_rep1.jsonl,16,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,15,SONDA_G,SONDA,4039,2,200.866,100.43298,1.4034,146.3,200.18,22277.2,1.0,"{""contains_any"": 1.0}",10263.5038,False,1,ok,,15,True,run_v3_FP16_compaction_rep1.jsonl,17,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,16,FACT_M3,FACT,4075,9,234.5228,26.05808,1.5032,158.44,208.21,22277.2,1.0,"{""contains_all"": 1.0}",10498.0266,False,1,ok,,16,True,run_v3_FP16_compaction_rep1.jsonl,18,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,17,SONDA_H,SONDA,4120,8,237.5439,29.69299,1.5034,161.15,212.32,22277.2,1.0,"{""contains_any"": 1.0}",10735.5705,False,1,ok,,16,True,run_v3_FP16_compaction_rep1.jsonl,19,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,18,T09,CONSTRAINT,4315,150,991.8585,6.61239,4.1062,240.6,322.87,22277.2,1.0,"{""rota"": 1.0}",11727.4289,False,1,ok,,42,True,run_v3_FP16_compaction_rep1.jsonl,20,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,19,SONDA_I,SONDA,4507,6,234.3014,39.05024,1.5026,158.26,215.2,22277.2,1.0,"{""contains_all"": 1.0}",11961.7304,False,1,ok,,16,True,run_v3_FP16_compaction_rep1.jsonl,21,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,19.5,COMPACT_2,COMPACTION,4661,417,2391.7048,,9.0123,264.78,327.73,22277.2,,{},14353.4352,True,2,ok,,91,True,run_v3_FP16_compaction_rep1.jsonl,22,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,20,T10,DRAFT,3661,371,2090.3531,5.63438,8.0097,260.16,310.14,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0, ""required_fields"": 1.0}",16443.7883,False,2,ok,,81,True,run_v3_FP16_compaction_rep1.jsonl,23,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,21,T11,RECALL,4080,44,416.8203,9.47319,2.1031,198.07,318.47,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",16860.6086,False,2,ok,,22,True,run_v3_FP16_compaction_rep1.jsonl,24,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,22,SONDA_J,SONDA,4167,5,228.1918,45.63836,1.5033,154.39,201.0,22277.2,1.0,"{""contains_all"": 1.0}",17088.8005,False,2,ok,,16,True,run_v3_FP16_compaction_rep1.jsonl,25,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,23,SONDA_C,SONDA,4218,6,234.0556,39.00926,1.5031,158.59,204.08,22277.2,0.0,"{""contains_any"": 0.0}",17322.856,False,2,ok,,16,True,run_v3_FP16_compaction_rep1.jsonl,26,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,24,T12,FACT,4254,40,424.334,10.60835,2.1034,201.99,325.6,22277.2,1.0,"{""contains_all"": 1.0}",17747.1901,False,2,ok,,22,True,run_v3_FP16_compaction_rep1.jsonl,27,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,25,T13,SUMMARIZE,4387,82,637.9006,7.77928,2.9045,218.7,321.71,22277.2,1.0,"{""contains_any"": 1.0}",18385.0907,False,2,ok,,30,True,run_v3_FP16_compaction_rep1.jsonl,28,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,26,T14,RECALL,4505,42,441.9757,10.52323,2.2047,199.98,329.74,22277.2,1.0,"{""contains_all"": 1.0}",18827.0664,False,2,ok,,23,True,run_v3_FP16_compaction_rep1.jsonl,29,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,26.5,COMPACT_3,COMPACTION,4695,443,2522.8563,,9.5133,264.48,332.15,22277.2,,{},21349.9227,True,3,ok,,96,True,run_v3_FP16_compaction_rep1.jsonl,30,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,27,T15,SONDA,3687,166,1034.9222,6.23447,4.3062,239.42,316.43,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",22384.8449,False,3,ok,,44,True,run_v3_FP16_compaction_rep1.jsonl,31,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep1,FP16,compaction,1,28,T16,RECALL,3897,38,381.2765,10.03359,2.0034,191.19,313.35,22277.2,1.0,"{""contains_any"": 1.0}",22766.1214,False,3,ok,,21,True,run_v3_FP16_compaction_rep1.jsonl,32,25f8f0036b232e47348d555f6598efc4145b17eeb66c49ab3906339c2b2e67ff
FP16_compaction_rep2,FP16,compaction,2,0,T01,FACT,3183,13,366.3626,28.18174,1.5036,246.06,370.18,22277.2,1.0,"{""contains_all"": 1.0}",366.3626,False,0,ok,,16,True,run_v3_FP16_compaction_rep2.jsonl,1,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,1,T02,FACT,3233,4,178.3738,44.59345,1.3027,139.8,190.88,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",544.7364,False,0,ok,,14,True,run_v3_FP16_compaction_rep2.jsonl,2,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,2,SONDA_A,SONDA,3284,5,200.5921,40.11841,1.403,144.49,167.88,22277.2,1.0,"{""contains_all"": 1.0}",745.3284,False,0,ok,,15,True,run_v3_FP16_compaction_rep2.jsonl,3,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,3,T03,CLASSIFY,3357,73,541.5505,7.4185,2.6037,207.13,310.99,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",1286.8789,False,0,ok,,27,True,run_v3_FP16_compaction_rep2.jsonl,4,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,4,T04,CONSTRAINT,3684,398,2208.5755,5.54918,8.5108,258.69,310.86,22277.2,0.875,"{""rota"": 0.875}",3495.4544,False,0,ok,,86,True,run_v3_FP16_compaction_rep2.jsonl,5,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,5,T05,DRAFT,4182,304,1760.0461,5.78963,6.909,253.94,318.45,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0, ""required_fields"": 1.0}",5255.5005,False,0,ok,,70,True,run_v3_FP16_compaction_rep2.jsonl,6,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,6,T06,FACT,4524,40,416.4595,10.41149,2.1035,198.28,324.91,22277.2,1.0,"{""contains_all"": 1.0}",5671.9599,False,0,ok,,22,True,run_v3_FP16_compaction_rep2.jsonl,7,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,6.5,COMPACT_1,COMPACTION,4712,349,2026.8649,,7.8108,258.66,327.46,22277.2,,{},7698.8248,True,1,ok,,79,True,run_v3_FP16_compaction_rep2.jsonl,8,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,7,SONDA_B,SONDA,3551,6,194.7106,32.45177,1.403,141.22,181.17,22277.2,1.0,"{""contains_all"": 1.0}",7893.5354,False,1,ok,,15,True,run_v3_FP16_compaction_rep2.jsonl,9,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,8,T07,SUMMARIZE,3596,111,756.0368,6.81114,3.3055,227.55,314.93,22277.2,1.0,"{""contains_any"": 1.0}",8649.5722,False,1,ok,,34,True,run_v3_FP16_compaction_rep2.jsonl,10,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,9,SONDA_D,SONDA,3757,9,227.5852,25.28724,1.5029,153.71,199.95,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",8877.1574,False,1,ok,,16,True,run_v3_FP16_compaction_rep2.jsonl,11,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,10,FACT_M1,FACT,3807,8,232.0174,29.00217,1.5028,157.23,209.34,22277.2,1.0,"{""contains_all"": 1.0}",9109.1748,False,1,ok,,16,True,run_v3_FP16_compaction_rep2.jsonl,12,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,11,SONDA_E,SONDA,3856,6,209.1594,34.8599,1.4027,152.26,204.76,22277.2,1.0,"{""contains_any"": 1.0}",9318.3342,False,1,ok,,15,True,run_v3_FP16_compaction_rep2.jsonl,13,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,12,FACT_M2,FACT,3898,7,239.5126,34.21609,1.5029,161.58,203.57,22277.2,1.0,"{""contains_all"": 1.0}",9557.8469,False,1,ok,,16,True,run_v3_FP16_compaction_rep2.jsonl,14,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,13,SONDA_F,SONDA,3942,5,204.679,40.93581,1.4028,149.09,197.16,22277.2,1.0,"{""contains_all"": 1.0}",9762.5259,False,1,ok,,15,True,run_v3_FP16_compaction_rep2.jsonl,15,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,14,T08,FACT,3982,13,271.2178,20.86291,1.6033,171.3,236.12,22277.2,1.0,"{""contains_all"": 1.0, ""contains_any"": 1.0}",10033.7437,False,1,ok,,17,True,run_v3_FP16_compaction_rep2.jsonl,16,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,15,SONDA_G,SONDA,4039,2,202.6718,101.3359,1.4025,147.74,204.52,22277.2,1.0,"{""contains_any"": 1.0}",10236.4155,False,1,ok,,15,True,run_v3_FP16_compaction_rep2.jsonl,17,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,16,FACT_M3,FACT,4075,9,240.9516,26.7724,1.5028,162.48,208.08,22277.2,1.0,"{""contains_all"": 1.0}",10477.3671,False,1,ok,,16,True,run_v3_FP16_compaction_rep2.jsonl,18,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,17,SONDA_H,SONDA,4120,8,237.991,29.74887,1.5027,161.71,214.62,22277.2,1.0,"{""contains_any"": 1.0}",10715.3581,False,1,ok,,16,True,run_v3_FP16_compaction_rep2.jsonl,19,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,18,T09,CONSTRAINT,4315,150,987.436,6.58291,4.1058,239.79,318.55,22277.2,1.0,"{""rota"": 1.0}",11702.794,False,1,ok,,42,True,run_v3_FP16_compaction_rep2.jsonl,20,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
FP16_compaction_rep2,FP16,compaction,2,19,SONDA_I,SONDA,4507,6,231.1578,38.5263,1.5025,156.66,214.05,22277.2,1.0,"{""contains_all"": 1.0}",11933.9519,False,1,ok,,16,True,run_v3_FP16_compaction_rep2.jsonl,21,62e9f81d757af63a87acee33f6a2903d7cf4a95640ef54536455d3e49cf65ca6
